dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,criterion,n_estimators
MIX,IN,rfc,minmax,2,989,23,1262,74,0.9586882453151618,0.9772727272727273,0.9303857008466604,0.9532530120481928,0.9562434340809177,0.917173153194478,1.4890265667565434,8.14229941368103,0.3630640506744385,gini,1500
MIX,IN,rfc,minmax,2,988,24,1261,75,0.9578364565587735,0.9762845849802372,0.929444967074318,0.952289156626506,0.9553839621363808,0.9154453812758725,1.5197281454525549,10.822108030319214,0.48569679260253906,gini,2000
MIX,IN,rfc,minmax,2,988,30,1255,75,0.9552810902896082,0.9705304518664047,0.929444967074318,0.9495434887073523,0.9530493317861862,0.9101101889844142,1.6118328815405882,0.5884313583374023,0.029915571212768555,entropy,100
MIX,IN,rfc,minmax,2,988,26,1259,75,0.956984667802385,0.9743589743589743,0.929444967074318,0.9513721714010592,0.9546057520196493,0.9136633954816483,1.5504297241485658,2.886263370513916,0.12366557121276855,entropy,500
MIX,IN,rfc,minmax,2,986,29,1256,77,0.954855195911414,0.9714285714285714,0.9275634995296331,0.9489894128970163,0.9524977030722095,0.9093194382047443,1.6271836708885938,5.7476677894592285,0.23539996147155762,entropy,1000
MIX,IN,rfc,minmax,2,987,26,1259,76,0.9565587734241908,0.9743336623889437,0.9285042333019755,0.9508670520231214,0.954135385133478,0.9128263721159242,1.5657805134965714,8.601056337356567,0.3500657081604004,entropy,1500
MIX,IN,rfc,minmax,2,988,28,1257,75,0.9561328790459966,0.9724409448818898,0.929444967074318,0.9504569504569504,0.9538275419029177,0.9118850048957653,1.5811313028445773,11.518248796463013,0.46774792671203613,entropy,2000
MIX,IN,rfc,minmax,2,986,28,1257,77,0.9552810902896082,0.9723865877712031,0.9275634995296331,0.9494463168030813,0.9528868081305754,0.910208674323026,1.6118328815405882,0.5814785957336426,0.02892279624938965,log_loss,100
MIX,IN,rfc,minmax,2,987,25,1260,76,0.956984667802385,0.9752964426877471,0.9285042333019755,0.9513253012048193,0.9545244901918437,0.913717609357267,1.5504297241485658,2.865384340286255,0.11964893341064453,log_loss,500
MIX,IN,rfc,minmax,2,989,28,1257,74,0.9565587734241908,0.9724680432645034,0.9303857008466604,0.9509615384615384,0.954297908789089,0.9127239050723743,1.5657805134965714,5.786563873291016,0.23537182807922363,log_loss,1000
MIX,IN,rfc,minmax,2,988,28,1257,75,0.9561328790459966,0.9724409448818898,0.929444967074318,0.9504569504569504,0.9538275419029177,0.9118850048957653,1.5811313028445773,8.653901100158691,0.34903550148010254,log_loss,1500
MIX,IN,rfc,minmax,2,987,29,1256,76,0.9552810902896082,0.9714566929133859,0.9285042333019755,0.9494949494949495,0.9529680699583807,0.9101580502577422,1.6118328815405882,11.489367008209229,0.46478772163391113,log_loss,2000
MIX,IN,rfc,minmax,3,991,28,1257,72,0.9574105621805792,0.97252208047105,0.9322671683913453,0.951969260326609,0.9552386425614313,0.9144031826182544,1.5350789348005605,0.5485663414001465,0.031882286071777344,gini,100
MIX,IN,rfc,minmax,3,994,28,1257,69,0.9586882453151618,0.9726027397260274,0.9350893697083725,0.9534772182254196,0.956649743219945,0.9169258142249256,1.4890265667565434,2.6878581047058105,0.12366414070129395,gini,500
MIX,IN,rfc,minmax,3,997,30,1255,66,0.959114139693356,0.9707887049659202,0.9379115710253998,0.9540669856459331,0.9572826337617271,0.9176905713196342,1.473675777408538,5.336791515350342,0.24138402938842773,gini,1000
MIX,IN,rfc,minmax,3,998,29,1256,65,0.9599659284497445,0.9717624148003895,0.9388523047977423,0.9550239234449761,0.9581421057062642,0.9194153892803055,1.4429741987125266,8.017632007598877,0.36599040031433105,gini,1500
MIX,IN,rfc,minmax,3,999,27,1258,64,0.9612436115843271,0.9736842105263158,0.9397930385700847,0.9564384873145045,0.9593906827091668,0.9220213264597904,1.3969218306685098,10.64262843132019,0.47875523567199707,gini,2000
MIX,IN,rfc,minmax,3,994,29,1256,69,0.9582623509369677,0.9716520039100685,0.9350893697083725,0.9530201342281879,0.9562606381615791,0.9160421119418459,1.504377356104549,0.5874330997467041,0.02892303466796875,entropy,100
MIX,IN,rfc,minmax,3,996,27,1258,67,0.9599659284497445,0.9736070381231672,0.9369708372530574,0.9549376797698945,0.9579795820506533,0.9194932643287831,1.4429741987125266,2.8593690395355225,0.12066984176635742,entropy,500
MIX,IN,rfc,minmax,3,997,29,1256,66,0.9595400340715503,0.9717348927875243,0.9379115710253998,0.9545236955481091,0.9576717388200929,0.9185713154248097,1.4583249880605322,5.692806959152222,0.23736190795898438,entropy,1000
MIX,IN,rfc,minmax,3,997,30,1255,66,0.959114139693356,0.9707887049659202,0.9379115710253998,0.9540669856459331,0.9572826337617271,0.9176905713196342,1.473675777408538,8.59307050704956,0.34906840324401855,entropy,1500
MIX,IN,rfc,minmax,3,996,31,1254,67,0.9582623509369677,0.9698149951314509,0.9369708372530574,0.9531100478468899,0.9564231618171901,0.9159657533589628,1.504377356104549,11.650910377502441,0.46478772163391113,entropy,2000
MIX,IN,rfc,minmax,3,991,26,1259,72,0.9582623509369677,0.9744346116027532,0.9322671683913453,0.9528846153846153,0.9560168526781628,0.9161774124486635,1.504377356104549,0.580451250076294,0.02892279624938965,log_loss,100
MIX,IN,rfc,minmax,3,999,25,1260,64,0.9620954003407155,0.9755859375,0.9397930385700847,0.9573550551030187,0.9601688928258985,0.9237862167897878,1.3662202519724986,2.852381706237793,0.12267255783081055,log_loss,500
MIX,IN,rfc,minmax,3,995,28,1257,68,0.959114139693356,0.9726295210166178,0.9360301034807149,0.9539789069990412,0.9571201101061162,0.9177676881353145,1.473675777408538,5.701786279678345,0.2343747615814209,log_loss,1000
MIX,IN,rfc,minmax,3,996,30,1255,67,0.9586882453151618,0.9707602339181286,0.9369708372530574,0.9535662996649115,0.956812266875556,0.9168463099073194,1.4890265667565434,8.5562002658844,0.353057861328125,log_loss,1500
MIX,IN,rfc,minmax,3,995,30,1255,68,0.9582623509369677,0.9707317073170731,0.9360301034807149,0.9530651340996169,0.9563418999893846,0.9160025511784814,1.504377356104549,11.399573564529419,0.46672534942626953,log_loss,2000
MIX,IN,rfc,minmax,4,998,21,1264,65,0.9633730834752982,0.9793915603532876,0.9388523047977423,0.9586935638808838,0.9612549461731902,0.9264876733794876,1.3201678839284818,0.5555441379547119,0.030951261520385742,gini,100
MIX,IN,rfc,minmax,4,1001,19,1266,62,0.9655025553662692,0.9813725490196078,0.9416745061147695,0.9611137782045127,0.9634442569484354,0.9307789931050369,1.243413937188454,2.712761402130127,0.12565970420837402,gini,500
MIX,IN,rfc,minmax,4,1003,17,1268,60,0.967206132879046,0.9833333333333333,0.9435559736594544,0.9630340854536726,0.9651632008375093,0.9342313109151901,1.1820107797964314,5.443501949310303,0.24532461166381836,gini,1000
MIX,IN,rfc,minmax,4,1003,16,1269,60,0.9676320272572402,0.9842983316977428,0.9435559736594544,0.9634966378482228,0.965552305895875,0.9351194524946541,1.1666599904484258,8.157203674316406,0.36602187156677246,gini,1500
MIX,IN,rfc,minmax,4,1003,18,1267,60,0.9667802385008518,0.9823702252693438,0.9435559736594544,0.9625719769673704,0.9647740957791435,0.9333440729481809,1.197361569144437,10.789237022399902,0.4846789836883545,gini,2000
MIX,IN,rfc,minmax,4,995,18,1267,68,0.9633730834752982,0.9822309970384995,0.9360301034807149,0.9585741811175337,0.9610111606897738,0.9266468967039655,1.3201678839284818,0.5944161415100098,0.029914379119873047,entropy,100
MIX,IN,rfc,minmax,4,1003,19,1266,60,0.9663543441226575,0.9814090019569471,0.9435559736594544,0.9621103117505995,0.9643849907207779,0.9324577360495618,1.2127123584924424,2.976080894470215,0.12370038032531738,entropy,500
MIX,IN,rfc,minmax,4,1001,19,1266,62,0.9655025553662692,0.9813725490196078,0.9416745061147695,0.9611137782045127,0.9634442569484354,0.9307789931050369,1.2434139371884538,5.794532060623169,0.2373337745666504,entropy,1000
MIX,IN,rfc,minmax,4,1001,19,1266,62,0.9655025553662692,0.9813725490196078,0.9416745061147695,0.9611137782045127,0.9634442569484354,0.9307789931050369,1.243413937188454,8.664901494979858,0.3550527095794678,entropy,1500
MIX,IN,rfc,minmax,4,1002,19,1266,61,0.9659284497444633,0.9813907933398629,0.9426152398871119,0.9616122840690979,0.9639146238346066,0.9316181096197943,1.2280631478404482,11.608017683029175,0.46977901458740234,entropy,2000
MIX,IN,rfc,minmax,4,999,18,1267,64,0.965076660988075,0.9823008849557522,0.9397930385700847,0.9605769230769231,0.9628926282344588,0.9299914419538202,1.2587647265364597,0.5864286422729492,0.032941341400146484,log_loss,100
MIX,IN,rfc,minmax,4,1002,16,1269,61,0.967206132879046,0.9842829076620825,0.9426152398871119,0.9629985583853916,0.965081939009704,0.9342819461548653,1.1820107797964314,2.9052505493164062,0.1217045783996582,log_loss,500
MIX,IN,rfc,minmax,4,1001,18,1267,62,0.9659284497444633,0.9823356231599607,0.9416745061147695,0.9615754082612872,0.9638333620068011,0.9316667408485876,1.2280631478404482,5.780580520629883,0.238356351852417,log_loss,1000
MIX,IN,rfc,minmax,4,1003,19,1266,60,0.9663543441226575,0.9814090019569471,0.9435559736594544,0.9621103117505995,0.9643849907207779,0.9324577360495618,1.2127123584924424,8.69582200050354,0.3560500144958496,log_loss,1500
MIX,IN,rfc,minmax,4,1002,19,1266,61,0.9659284497444633,0.9813907933398629,0.9426152398871119,0.9616122840690979,0.9639146238346066,0.9316181096197943,1.2280631478404482,11.576107740402222,0.4717686176300049,log_loss,2000
MIX,PR,rfc,std,1,1917,34,116,2,0.9826002899951668,0.9825730394669401,0.9989577905158937,0.9906976744186047,0.8861455619246136,0.8635639853818783,0.6271491164853639,0.45146965980529785,0.020911216735839844,gini,100
MIX,PR,rfc,std,1,1917,32,118,2,0.9835669405509908,0.9835813237557722,0.9989577905158937,0.9912099276111686,0.8928122285912802,0.8715685874430594,0.5923074989028437,2.1885390281677246,0.07779574394226074,gini,500
MIX,PR,rfc,std,1,1916,33,117,3,0.9826002899951668,0.9830682401231401,0.9984366857738406,0.9906928645294726,0.8892183428869204,0.8635945029854192,0.6271491164853639,4.73137640953064,0.14860248565673828,gini,1000
MIX,PR,rfc,std,1,1917,32,118,2,0.9835669405509908,0.9835813237557722,0.9989577905158937,0.9912099276111686,0.8928122285912802,0.8715685874430594,0.5923074989028437,6.532556533813477,0.2174224853515625,gini,1500
MIX,PR,rfc,std,1,1916,31,119,3,0.9835669405509908,0.9840780688238315,0.9984366857738406,0.9912053802379721,0.895885009553587,0.8716041284822983,0.5923074989028436,8.845395803451538,0.2922191619873047,gini,2000
MIX,PR,rfc,std,1,1918,34,116,1,0.9830836152730787,0.9825819672131147,0.9994788952579469,0.9909584086799277,0.8864061142956401,0.8676094323672197,0.6097283076941038,0.3799855709075928,0.020971059799194336,entropy,100
MIX,PR,rfc,std,1,1919,33,117,0,0.9840502658289029,0.983094262295082,1.0,0.9914750710410747,0.89,0.8756788935392722,0.5748866901115836,1.9128992557525635,0.07280468940734863,entropy,500
MIX,PR,rfc,std,1,1919,34,116,0,0.9835669405509908,0.9825908858166923,1.0,0.9912190082644629,0.8866666666666666,0.8717053888967162,0.5923074989028436,3.773928642272949,0.13164901733398438,entropy,1000
MIX,PR,rfc,std,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,5.7185564041137695,0.19650888442993164,entropy,1500
MIX,PR,rfc,std,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,7.590738296508789,0.2593083381652832,entropy,2000
MIX,PR,rfc,std,1,1918,38,112,1,0.9811503141614306,0.9805725971370143,0.9994788952579469,0.9899354838709677,0.8730727809623067,0.8514968193883908,0.6794115428591442,0.39495205879211426,0.01795196533203125,log_loss,100
MIX,PR,rfc,std,1,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,1.9108977317810059,0.0718376636505127,log_loss,500
MIX,PR,rfc,std,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,3.8178107738494873,0.13361358642578125,log_loss,1000
MIX,PR,rfc,std,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,5.719738721847534,0.19547486305236816,log_loss,1500
MIX,PR,rfc,std,1,1919,33,117,0,0.9840502658289029,0.983094262295082,1.0,0.9914750710410747,0.89,0.8756788935392722,0.5748866901115836,7.616671085357666,0.2593367099761963,log_loss,2000
MIX,PR,rfc,std,2,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.8013572043979649,0.4408094882965088,0.020910978317260742,gini,100
MIX,PR,rfc,std,2,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.8013572043979648,2.1313414573669434,0.07576489448547363,gini,500
MIX,PR,rfc,std,2,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.8013572043979648,4.257645130157471,0.14258909225463867,gini,1000
MIX,PR,rfc,std,2,1914,40,110,5,0.9782503624939585,0.9795291709314228,0.9973944762897342,0.9883810999225406,0.8653639048115338,0.8270419766887169,0.7839363956067047,6.380949974060059,0.21246099472045898,gini,1500
MIX,PR,rfc,std,2,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.8013572043979648,8.505313634872437,0.28221893310546875,gini,2000
MIX,PR,rfc,std,2,1916,36,114,3,0.9811503141614306,0.9815573770491803,0.9984366857738406,0.9899250839576337,0.8792183428869204,0.8514705100231146,0.6794115428591442,0.3820028305053711,0.01897716522216797,entropy,100
MIX,PR,rfc,std,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154445,1.8929545879364014,0.06781458854675293,entropy,500
MIX,PR,rfc,std,2,1915,39,111,4,0.9792170130497825,0.9800409416581372,0.9979155810317873,0.9888974954815388,0.8689577905158937,0.8351771380929622,0.7490947780241846,3.7589406967163086,0.1296827793121338,entropy,1000
MIX,PR,rfc,std,2,1915,38,112,4,0.9797003383276945,0.9805427547363031,0.9979155810317873,0.9891528925619835,0.8722911238492269,0.8392970143908258,0.7316739692329244,5.633936643600464,0.19248104095458984,entropy,1500
MIX,PR,rfc,std,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154445,7.582791566848755,0.2562880516052246,entropy,2000
MIX,PR,rfc,std,2,1915,38,112,4,0.9797003383276945,0.9805427547363031,0.9979155810317873,0.9891528925619835,0.8722911238492269,0.8392970143908258,0.7316739692329244,0.38500237464904785,0.018949270248413086,log_loss,100
MIX,PR,rfc,std,2,1915,39,111,4,0.9792170130497825,0.9800409416581372,0.9979155810317873,0.9888974954815388,0.8689577905158937,0.8351771380929622,0.7490947780241846,1.8670480251312256,0.06781888008117676,log_loss,500
MIX,PR,rfc,std,2,1915,42,108,4,0.9777670372160464,0.9785385794583547,0.9979155810317873,0.9881320949432405,0.8589577905158936,0.8227200317569506,0.8013572043979648,3.7440357208251953,0.12964916229248047,log_loss,1000
MIX,PR,rfc,std,2,1915,39,111,4,0.9792170130497825,0.9800409416581372,0.9979155810317873,0.9888974954815388,0.8689577905158937,0.8351771380929622,0.7490947780241846,5.641966104507446,0.1904900074005127,log_loss,1500
MIX,PR,rfc,std,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154445,7.519930601119995,0.251300573348999,log_loss,2000
MIX,PR,rfc,std,3,1912,38,112,7,0.9782503624939585,0.9805128205128205,0.9963522668056279,0.9883690876195399,0.8715094667361472,0.8275461280597849,0.7839363956067047,0.4418506622314453,0.020977497100830078,gini,100
MIX,PR,rfc,std,3,1912,38,112,7,0.9782503624939585,0.9805128205128205,0.9963522668056279,0.9883690876195399,0.8715094667361472,0.8275461280597849,0.7839363956067047,2.157275915145874,0.07781863212585449,gini,500
MIX,PR,rfc,std,3,1911,37,113,8,0.9782503624939585,0.981006160164271,0.9958311620635748,0.9883630721489527,0.874582247698454,0.8278909638804971,0.7839363956067047,4.305517673492432,0.1445910930633545,gini,1000
MIX,PR,rfc,std,3,1912,38,112,7,0.9782503624939585,0.9805128205128205,0.9963522668056279,0.9883690876195399,0.8715094667361472,0.8275461280597849,0.7839363956067047,6.501677513122559,0.21645355224609375,gini,1500
MIX,PR,rfc,std,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,8.525256395339966,0.2842409610748291,gini,2000
MIX,PR,rfc,std,3,1911,35,115,8,0.9792170130497825,0.9820143884892086,0.9958311620635748,0.9888745148771022,0.8812489143651207,0.8361761084189834,0.7490947780241846,0.37197422981262207,0.018977880477905273,entropy,100
MIX,PR,rfc,std,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,1.9109277725219727,0.06878328323364258,entropy,500
MIX,PR,rfc,std,3,1912,39,111,7,0.9777670372160464,0.9800102511532548,0.9963522668056279,0.9881136950904392,0.868176133402814,0.8233777115011766,0.8013572043979648,3.7450053691864014,0.13167643547058105,entropy,1000
MIX,PR,rfc,std,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,5.641974925994873,0.19248127937316895,entropy,1500
MIX,PR,rfc,std,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,7.492008686065674,0.25531911849975586,entropy,2000
MIX,PR,rfc,std,3,1912,38,112,7,0.9782503624939585,0.9805128205128205,0.9963522668056279,0.9883690876195399,0.8715094667361472,0.8275461280597849,0.7839363956067047,0.38697218894958496,0.018949270248413086,log_loss,100
MIX,PR,rfc,std,3,1912,35,115,7,0.9797003383276945,0.9820236260914227,0.9963522668056279,0.9891360579410243,0.8815094667361473,0.8399540731215676,0.7316739692329244,1.8969380855560303,0.06981420516967773,log_loss,500
MIX,PR,rfc,std,3,1913,36,114,6,0.9797003383276945,0.9815289892252437,0.9968733715476811,0.9891416752843847,0.8784366857738406,0.8396722496124983,0.7316739692329244,3.7270865440368652,0.1306464672088623,log_loss,1000
MIX,PR,rfc,std,3,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154446,5.6230223178863525,0.19348454475402832,log_loss,1500
MIX,PR,rfc,std,3,1912,36,114,7,0.9792170130497825,0.9815195071868583,0.9963522668056279,0.9888802689423326,0.878176133402814,0.8358340672126499,0.7490947780241846,7.533890008926392,0.25831174850463867,log_loss,2000
MIX,PR,rfc,std,4,1916,38,112,3,0.9801836636056066,0.9805527123848515,0.9984366857738406,0.989413891040537,0.8725516762202536,0.8433122994972075,0.7142531604416643,0.46777963638305664,0.019947052001953125,gini,100
MIX,PR,rfc,std,4,1917,38,112,2,0.9806669888835186,0.9805626598465473,0.9989577905158937,0.9896747547754259,0.8728122285912802,0.8473785282586556,0.6968323516504041,2.203118085861206,0.0778203010559082,gini,500
MIX,PR,rfc,std,4,1916,39,111,3,0.9797003383276945,0.9800511508951406,0.9984366857738406,0.9891584925141972,0.8692183428869202,0.8392098542041653,0.7316739692329246,4.423196792602539,0.14959478378295898,gini,1000
MIX,PR,rfc,std,4,1916,38,112,3,0.9801836636056066,0.9805527123848515,0.9984366857738406,0.989413891040537,0.8725516762202536,0.8433122994972075,0.7142531604416644,6.642252683639526,0.21941471099853516,gini,1500
MIX,PR,rfc,std,4,1916,40,110,3,0.9792170130497825,0.9795501022494888,0.9984366857738406,0.9889032258064516,0.865885009553587,0.8350915365445746,0.7490947780241847,8.840436458587646,0.2922489643096924,gini,2000
MIX,PR,rfc,std,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,0.4009277820587158,0.01894974708557129,entropy,100
MIX,PR,rfc,std,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,1.9447882175445557,0.0688173770904541,entropy,500
MIX,PR,rfc,std,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,3.848759889602661,0.13364911079406738,entropy,1000
MIX,PR,rfc,std,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,5.783563613891602,0.19650602340698242,entropy,1500
MIX,PR,rfc,std,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,7.729401111602783,0.25930285453796387,entropy,2000
MIX,PR,rfc,std,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,0.39991164207458496,0.01894974708557129,log_loss,100
MIX,PR,rfc,std,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,1.9159224033355713,0.06784749031066895,log_loss,500
MIX,PR,rfc,std,4,1917,36,114,2,0.9816336394393427,0.9815668202764977,0.9989577905158937,0.9901859504132231,0.8794788952579469,0.8555012016437711,0.661990734067884,3.8387861251831055,0.13663506507873535,log_loss,1000
MIX,PR,rfc,std,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,5.782568454742432,0.19647598266601562,log_loss,1500
MIX,PR,rfc,std,4,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,7.678509473800659,0.2623288631439209,log_loss,2000
MIX,PR,rfc,minmax,1,1915,38,112,4,0.9797003383276945,0.9805427547363031,0.9979155810317873,0.9891528925619835,0.8722911238492269,0.8392970143908258,0.7316739692329245,0.43985629081726074,0.020911216735839844,gini,100
MIX,PR,rfc,minmax,1,1916,31,119,3,0.9835669405509908,0.9840780688238315,0.9984366857738406,0.9912053802379721,0.895885009553587,0.8716041284822983,0.5923074989028437,2.184170722961426,0.0778203010559082,gini,500
MIX,PR,rfc,minmax,1,1916,33,117,3,0.9826002899951668,0.9830682401231401,0.9984366857738406,0.9906928645294726,0.8892183428869204,0.8635945029854192,0.6271491164853639,4.405271053314209,0.1485748291015625,gini,1000
MIX,PR,rfc,minmax,1,1915,31,119,4,0.9830836152730787,0.9840698869475848,0.9979155810317873,0.9909443725743855,0.8956244571825605,0.867705340363196,0.6097283076941038,6.505669832229614,0.21839547157287598,gini,1500
MIX,PR,rfc,minmax,1,1916,32,118,3,0.9830836152730787,0.9835728952772074,0.9984366857738406,0.990949056115852,0.8925516762202537,0.867606480541261,0.6097283076941038,8.71574330329895,0.29119277000427246,gini,2000
MIX,PR,rfc,minmax,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,0.385969877243042,0.019948482513427734,entropy,100
MIX,PR,rfc,minmax,1,1918,35,115,1,0.9826002899951668,0.982078853046595,0.9994788952579469,0.9907024793388429,0.8830727809623067,0.8636032952702436,0.6271491164853639,1.898960828781128,0.06978559494018555,entropy,500
MIX,PR,rfc,minmax,1,1918,35,115,1,0.9826002899951668,0.982078853046595,0.9994788952579469,0.9907024793388429,0.8830727809623067,0.8636032952702436,0.6271491164853639,3.807821273803711,0.13264131546020508,entropy,1000
MIX,PR,rfc,minmax,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,5.717738389968872,0.19747281074523926,entropy,1500
MIX,PR,rfc,minmax,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,7.615675687789917,0.2593386173248291,entropy,2000
MIX,PR,rfc,minmax,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028437,0.39193272590637207,0.018927574157714844,log_loss,100
MIX,PR,rfc,minmax,1,1918,35,115,1,0.9826002899951668,0.982078853046595,0.9994788952579469,0.9907024793388429,0.8830727809623067,0.8636032952702436,0.6271491164853639,1.9059202671051025,0.06884431838989258,log_loss,500
MIX,PR,rfc,minmax,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,3.8187875747680664,0.13363885879516602,log_loss,1000
MIX,PR,rfc,minmax,1,1917,35,115,2,0.9821169647172547,0.9820696721311475,0.9989577905158937,0.9904417463187807,0.8828122285912801,0.8595399711951671,0.6445699252766239,5.695827960968018,0.19744014739990234,log_loss,1500
MIX,PR,rfc,minmax,1,1918,33,117,1,0.9835669405509908,0.9830855971296771,0.9994788952579469,0.9912144702842377,0.8897394476289734,0.8716012401580187,0.5923074989028436,7.612684011459351,0.2602725028991699,log_loss,2000
MIX,PR,rfc,minmax,2,1914,40,110,5,0.9782503624939585,0.9795291709314228,0.9973944762897342,0.9883810999225406,0.8653639048115338,0.8270419766887169,0.7839363956067047,0.4328467845916748,0.019948959350585938,gini,100
MIX,PR,rfc,minmax,2,1915,41,109,4,0.9782503624939585,0.9790388548057259,0.9979155810317873,0.9883870967741936,0.862291123849227,0.8268888951226665,0.7839363956067047,2.1422853469848633,0.07478022575378418,gini,500
MIX,PR,rfc,minmax,2,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.8013572043979648,4.223706483840942,0.14464759826660156,gini,1000
MIX,PR,rfc,minmax,2,1915,40,110,4,0.9787336877718704,0.979539641943734,0.9979155810317873,0.9886422302529685,0.8656244571825604,0.8310411801496749,0.7665155868154445,6.332130193710327,0.21143031120300293,gini,1500
MIX,PR,rfc,minmax,2,1914,41,109,5,0.9777670372160464,0.9790281329923274,0.9973944762897342,0.9881259679917398,0.8620305714782005,0.8228725060951845,0.8013572043979648,8.495365619659424,0.2832465171813965,gini,2000
MIX,PR,rfc,minmax,2,1915,38,112,4,0.9797003383276945,0.9805427547363031,0.9979155810317873,0.9891528925619835,0.8722911238492269,0.8392970143908258,0.7316739692329244,0.39292311668395996,0.018977880477905273,entropy,100
MIX,PR,rfc,minmax,2,1915,41,109,4,0.9782503624939585,0.9790388548057259,0.9979155810317873,0.9883870967741936,0.862291123849227,0.8268888951226665,0.7839363956067047,1.8879339694976807,0.06878304481506348,entropy,500
MIX,PR,rfc,minmax,2,1915,39,111,4,0.9792170130497825,0.9800409416581372,0.9979155810317873,0.9888974954815388,0.8689577905158937,0.8351771380929622,0.7490947780241846,3.788919448852539,0.130645751953125,entropy,1000
