dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,C,degree,kernel
ECFP4,IN,svc,minmax,1,832,272,1013,231,0.7857751277683135,0.7536231884057971,0.7826904985888994,0.7678818643285649,0.7855086734189634,0.5694725187720128,7.721447042046818,0.37400269508361816,0.25232672691345215,8.0,5,sigmoid
ECFP4,IN,svc,minmax,2,711,28,1257,352,0.838160136286201,0.9621109607577808,0.6688617121354656,0.7891231964483907,0.8235359144334915,0.6935382966758148,5.833299952242129,0.7818846702575684,1.0781230926513672,0.2,3,poly
ECFP4,IN,svc,minmax,2,791,67,1218,272,0.8556218057921635,0.921911421911422,0.7441204139228599,0.8235294117647058,0.8459901680509241,0.7152785003247614,5.203917588973899,0.7908861637115479,1.7802515029907227,0.2,3,rbf
ECFP4,IN,svc,minmax,2,751,109,1176,312,0.8206984667802385,0.8732558139534884,0.7064910630291628,0.781071242849714,0.8108330801527137,0.6422804937344605,6.462682315510358,0.6662306785583496,0.7270927429199219,0.2,3,sigmoid
ECFP4,IN,svc,minmax,2,633,11,1274,430,0.8121805792163543,0.9829192546583851,0.5954844778927564,0.7416520210896309,0.7934620833043549,0.6548207895846042,6.76969810247047,0.8826448917388916,1.2447078227996826,0.2,4,poly
ECFP4,IN,svc,minmax,2,791,67,1218,272,0.8556218057921635,0.921911421911422,0.7441204139228599,0.8235294117647058,0.8459901680509241,0.7152785003247614,5.203917588973899,0.786900520324707,1.8311479091644287,0.2,4,rbf
ECFP4,IN,svc,minmax,2,751,109,1176,312,0.8206984667802385,0.8732558139534884,0.7064910630291628,0.781071242849714,0.8108330801527137,0.6422804937344605,6.462682315510358,0.6652553081512451,0.7500028610229492,0.2,4,sigmoid
ECFP4,IN,svc,minmax,2,552,5,1280,511,0.7802385008517888,0.9910233393177738,0.5192850423330198,0.6814814814814815,0.7576969958746811,0.603090041142133,7.921007303570891,0.9086029529571533,1.3373985290527344,0.2,5,poly
ECFP4,IN,svc,minmax,2,791,67,1218,272,0.8556218057921635,0.921911421911422,0.7441204139228599,0.8235294117647058,0.8459901680509241,0.7152785003247614,5.203917588973899,0.7859034538269043,1.845048427581787,0.2,5,rbf
ECFP4,IN,svc,minmax,2,751,109,1176,312,0.8206984667802385,0.8732558139534884,0.7064910630291628,0.781071242849714,0.8108330801527137,0.6422804937344605,6.462682315510358,0.6811823844909668,0.7310519218444824,0.2,5,sigmoid
ECFP4,IN,svc,minmax,2,944,19,1266,119,0.9412265758091993,0.980269989615784,0.8880526810912511,0.9318854886475815,0.9366333444366761,0.8837451836993064,2.118408930024773,0.872699499130249,1.025296926498413,1.0,3,poly
ECFP4,IN,svc,minmax,2,955,38,1247,108,0.9378194207836457,0.9617321248741189,0.8984007525870179,0.9289883268482491,0.9344143840756102,0.8754031738067352,2.2412152448088176,0.8338019847869873,1.5288915634155273,1.0,3,rbf
ECFP4,IN,svc,minmax,2,831,157,1128,232,0.8343270868824532,0.8410931174089069,0.7817497648165569,0.8103364212579229,0.8297853882448543,0.6650153575193524,5.971457056374179,0.5256280899047852,0.4787256717681885,1.0,3,sigmoid
ECFP4,IN,svc,minmax,2,904,15,1270,159,0.9258943781942078,0.9836779107725789,0.8504233301975541,0.9122098890010091,0.9193750892232907,0.8554151774445985,2.6710373465529753,1.1958200931549072,1.1599044799804688,1.0,4,poly
ECFP4,IN,svc,minmax,2,955,38,1247,108,0.9378194207836457,0.9617321248741189,0.8984007525870179,0.9289883268482491,0.9344143840756102,0.8754031738067352,2.2412152448088176,0.7909176349639893,1.6216728687286377,1.0,4,rbf
ECFP4,IN,svc,minmax,2,831,157,1128,232,0.8343270868824532,0.8410931174089069,0.7817497648165569,0.8103364212579229,0.8297853882448543,0.6650153575193524,5.971457056374179,0.498671293258667,0.4717428684234619,1.0,4,sigmoid
ECFP4,IN,svc,minmax,2,855,14,1271,208,0.9054514480408858,0.9838895281933256,0.8043273753527752,0.8850931677018633,0.8967162168592671,0.817963962898082,3.407875235257244,0.8746657371520996,1.2437145709991455,1.0,5,poly
ECFP4,IN,svc,minmax,2,955,38,1247,108,0.9378194207836457,0.9617321248741189,0.8984007525870179,0.9289883268482491,0.9344143840756102,0.8754031738067352,2.2412152448088176,0.8148319721221924,1.6545891761779785,1.0,5,rbf
ECFP4,IN,svc,minmax,2,831,157,1128,232,0.8343270868824532,0.8410931174089069,0.7817497648165569,0.8103364212579229,0.8297853882448543,0.6650153575193524,5.971457056374179,0.5016355514526367,0.45482420921325684,1.0,5,sigmoid
ECFP4,IN,svc,minmax,2,986,23,1262,77,0.9574105621805792,0.977205153617443,0.9275634995296331,0.9517374517374517,0.954832333422404,0.9146683480648886,1.5350789348005605,0.8607025146484375,1.0143036842346191,2.0,3,poly
ECFP4,IN,svc,minmax,2,1004,37,1248,59,0.959114139693356,0.9644572526416907,0.9444967074317968,0.9543726235741445,0.9578514665563653,0.9175075419113354,1.473675777408538,0.853752613067627,1.6515588760375977,2.0,3,rbf
ECFP4,IN,svc,minmax,2,835,196,1089,228,0.8194207836456558,0.8098933074684772,0.7855126999059266,0.7975167144221585,0.8164917585132747,0.6348752210550819,6.508734683554375,0.4488346576690674,0.34906888008117676,2.0,3,sigmoid
ECFP4,IN,svc,minmax,2,951,19,1266,112,0.9442078364565588,0.9804123711340206,0.8946378174976481,0.9355632070831283,0.9399259126398747,0.8894412345664572,2.0109534045887343,0.8856399059295654,1.1728816032409668,2.0,4,poly
ECFP4,IN,svc,minmax,2,1004,37,1248,59,0.959114139693356,0.9644572526416907,0.9444967074317968,0.9543726235741445,0.9578514665563653,0.9175075419113354,1.473675777408538,0.849759578704834,1.5518267154693604,2.0,4,rbf
ECFP4,IN,svc,minmax,2,835,196,1089,228,0.8194207836456558,0.8098933074684772,0.7855126999059266,0.7975167144221585,0.8164917585132747,0.6348752210550819,6.508734683554375,0.4428226947784424,0.3311164379119873,2.0,4,sigmoid
ECFP4,IN,svc,minmax,2,922,15,1270,141,0.9335604770017035,0.983991462113127,0.8673565380997178,0.922,0.9278416931743726,0.8697571221666268,2.394723138288874,0.8926186561584473,1.2048203945159912,2.0,5,poly
ECFP4,IN,svc,minmax,2,1004,37,1248,59,0.959114139693356,0.9644572526416907,0.9444967074317968,0.9543726235741445,0.9578514665563653,0.9175075419113354,1.473675777408538,0.850698709487915,1.559838056564331,2.0,5,rbf
ECFP4,IN,svc,minmax,2,835,196,1089,228,0.8194207836456558,0.8098933074684772,0.7855126999059266,0.7975167144221585,0.8164917585132747,0.6348752210550819,6.508734683554375,0.440824031829834,0.41988253593444824,2.0,5,sigmoid
ECFP4,IN,svc,minmax,2,1012,25,1260,51,0.9676320272572402,0.9758919961427194,0.9520225776105362,0.9638095238095238,0.9662836623461241,0.9347762434325815,1.1666599904484258,0.8607008457183838,1.0073127746582031,8.0,3,poly
ECFP4,IN,svc,minmax,2,1021,37,1248,42,0.9663543441226575,0.9650283553875236,0.9604891815616181,0.9627534181989628,0.9658477036212759,0.9320827310386003,1.2127123584924426,0.8736753463745117,1.6286566257476807,8.0,3,rbf
ECFP4,IN,svc,minmax,2,807,254,1031,256,0.782793867120954,0.760603204524034,0.7591721542803387,0.7598870056497176,0.7807533923152666,0.5615988875674455,7.828902567482857,0.4029257297515869,0.27124810218811035,8.0,3,sigmoid
ECFP4,IN,svc,minmax,2,992,21,1264,71,0.9608177172061328,0.9792694965449161,0.9332079021636877,0.9556840077071291,0.9584327448561629,0.92146419998345,1.4122726200165157,0.8976056575775146,1.1838412284851074,8.0,4,poly
ECFP4,IN,svc,minmax,2,1021,37,1248,42,0.9663543441226575,0.9650283553875236,0.9604891815616181,0.9627534181989628,0.9658477036212759,0.9320827310386003,1.2127123584924426,0.8736708164215088,1.6884937286376953,8.0,4,rbf
ECFP4,IN,svc,minmax,2,807,254,1031,256,0.782793867120954,0.760603204524034,0.7591721542803387,0.7598870056497176,0.7807533923152666,0.5615988875674455,7.828902567482857,0.38796544075012207,0.23041820526123047,8.0,4,sigmoid
ECFP4,IN,svc,minmax,2,963,17,1268,100,0.9501703577512777,0.9826530612244898,0.9059266227657573,0.9427312775330396,0.9463485253906607,0.9010859322668863,1.7960423537166557,0.9165563583374023,1.22971773147583,8.0,5,poly
ECFP4,IN,svc,minmax,2,1021,37,1248,42,0.9663543441226575,0.9650283553875236,0.9604891815616181,0.9627534181989628,0.9658477036212759,0.9320827310386003,1.2127123584924426,0.8816466331481934,1.5109670162200928,8.0,5,rbf
ECFP4,IN,svc,minmax,2,807,254,1031,256,0.782793867120954,0.760603204524034,0.7591721542803387,0.7598870056497176,0.7807533923152666,0.5615988875674455,7.828902567482857,0.3919820785522461,0.242354154586792,8.0,5,sigmoid
ECFP4,IN,svc,minmax,3,685,25,1260,378,0.8283645655877342,0.9647887323943662,0.6444026340545626,0.7727016356457981,0.8124736905681372,0.6772913444327943,6.186368107246256,0.7819161415100098,1.1030585765838623,0.2,3,poly
ECFP4,IN,svc,minmax,3,785,63,1222,278,0.8547700170357752,0.9257075471698113,0.7384760112888052,0.8215593929879644,0.8447243869673599,0.7144579021764975,5.234619167669909,0.8088693618774414,1.7842068672180176,0.2,3,rbf
ECFP4,IN,svc,minmax,3,752,119,1166,311,0.8168654173764907,0.8633754305396096,0.7074317968015051,0.7776628748707343,0.8074123964552273,0.6335344608183192,6.600839419642409,0.6801798343658447,0.7789225578308105,0.2,3,sigmoid
ECFP4,IN,svc,minmax,3,611,16,1269,452,0.8006814310051107,0.9744816586921851,0.5747883349012229,0.7230769230769231,0.7811684865167594,0.6326895033494457,7.184169414866623,0.8656895160675049,1.2167508602142334,0.2,4,poly
ECFP4,IN,svc,minmax,3,785,63,1222,278,0.8547700170357752,0.9257075471698113,0.7384760112888052,0.8215593929879644,0.8447243869673599,0.7144579021764975,5.234619167669909,0.7729091644287109,1.8889374732971191,0.2,4,rbf
ECFP4,IN,svc,minmax,3,752,119,1166,311,0.8168654173764907,0.8633754305396096,0.7074317968015051,0.7776628748707343,0.8074123964552273,0.6335344608183192,6.600839419642409,0.6921200752258301,0.7779319286346436,0.2,4,sigmoid
ECFP4,IN,svc,minmax,3,547,6,1279,516,0.7776831345826235,0.9891500904159132,0.5145813734713076,0.676980198019802,0.7549560563854593,0.5981618799538392,8.013112039658923,0.9015951156616211,1.3185102939605713,0.2,5,poly
ECFP4,IN,svc,minmax,3,785,63,1222,278,0.8547700170357752,0.9257075471698113,0.7384760112888052,0.8215593929879644,0.8447243869673599,0.7144579021764975,5.234619167669909,0.7879276275634766,1.8540565967559814,0.2,5,rbf
ECFP4,IN,svc,minmax,3,752,119,1166,311,0.8168654173764907,0.8633754305396096,0.7074317968015051,0.7776628748707343,0.8074123964552273,0.6335344608183192,6.600839419642409,0.6742005348205566,0.7819185256958008,0.2,5,sigmoid
ECFP4,IN,svc,minmax,3,947,18,1267,116,0.9429301533219762,0.9813471502590674,0.8908748824082785,0.9339250493096647,0.9384335501535557,0.887109489987297,2.0570057726327504,0.8816449642181396,1.0122625827789307,1.0,3,poly
ECFP4,IN,svc,minmax,3,967,44,1241,96,0.9403747870528109,0.9564787339268052,0.909689557855127,0.9324975891996142,0.93772415635947,0.8800501568908431,2.1491105087207845,0.8317818641662598,1.7163903713226318,1.0,3,rbf
ECFP4,IN,svc,minmax,3,819,156,1129,244,0.8296422487223168,0.84,0.7704609595484478,0.803729146221786,0.8245300906691655,0.6556402185716791,6.140315739202241,0.5255639553070068,0.4248368740081787,1.0,3,sigmoid
ECFP4,IN,svc,minmax,3,906,15,1270,157,0.9267461669505963,0.9837133550488599,0.852304797742239,0.9133064516129032,0.9203158229956333,0.8570025805531357,2.6403357678569637,0.9015936851501465,1.1399285793304443,1.0,4,poly
ECFP4,IN,svc,minmax,3,967,44,1241,96,0.9403747870528109,0.9564787339268052,0.909689557855127,0.9324975891996142,0.93772415635947,0.8800501568908431,2.1491105087207845,0.8297855854034424,1.5757946968078613,1.0,4,rbf
ECFP4,IN,svc,minmax,3,819,156,1129,244,0.8296422487223168,0.84,0.7704609595484478,0.803729146221786,0.8245300906691655,0.6556402185716791,6.140315739202241,0.5275883674621582,0.4857034683227539,1.0,4,sigmoid
ECFP4,IN,svc,minmax,3,857,10,1275,206,0.9080068143100511,0.9884659746251442,0.80620884289746,0.8880829015544042,0.8992133708650725,0.8235049091296094,3.31577049916921,0.9175267219543457,1.2087743282318115,1.0,5,poly
ECFP4,IN,svc,minmax,3,967,44,1241,96,0.9403747870528109,0.9564787339268052,0.909689557855127,0.9324975891996142,0.93772415635947,0.8800501568908431,2.1491105087207845,0.8308122158050537,1.6725077629089355,1.0,5,rbf
ECFP4,IN,svc,minmax,3,819,156,1129,244,0.8296422487223168,0.84,0.7704609595484478,0.803729146221786,0.8245300906691655,0.6556402185716791,6.140315739202241,0.5425314903259277,0.435849666595459,1.0,5,sigmoid
ECFP4,IN,svc,minmax,3,996,25,1260,67,0.9608177172061328,0.9755142017629774,0.9369708372530574,0.9558541266794626,0.9587577921673847,0.9212623296494749,1.4122726200165154,0.8926143646240234,1.031219720840454,2.0,3,poly
ECFP4,IN,svc,minmax,3,1012,43,1242,51,0.9599659284497445,0.9592417061611375,0.9520225776105362,0.95561850802644,0.9592797712955405,0.9191788378846217,1.4429741987125269,0.8895971775054932,1.6955070495605469,2.0,3,rbf
ECFP4,IN,svc,minmax,3,825,189,1096,238,0.8181431005110733,0.8136094674556213,0.7761053621825024,0.7944150216658642,0.8145118250601228,0.6321036210539227,6.554787051598392,0.47170495986938477,0.3769829273223877,2.0,3,sigmoid
ECFP4,IN,svc,minmax,3,961,18,1267,102,0.948892674616695,0.9816138917262512,0.9040451552210724,0.941234084231146,0.9450186865599527,0.8985316293889464,1.8420947217606722,0.8955841064453125,1.1439454555511475,2.0,4,poly
ECFP4,IN,svc,minmax,3,1012,43,1242,51,0.9599659284497445,0.9592417061611375,0.9520225776105362,0.95561850802644,0.9592797712955405,0.9191788378846217,1.4429741987125269,0.8826324939727783,1.5648558139801025,2.0,4,rbf
ECFP4,IN,svc,minmax,3,825,189,1096,238,0.8181431005110733,0.8136094674556213,0.7761053621825024,0.7944150216658642,0.8145118250601228,0.6321036210539227,6.554787051598392,0.469745397567749,0.3361036777496338,2.0,4,sigmoid
ECFP4,IN,svc,minmax,3,917,12,1273,146,0.9327086882453152,0.9870828848223897,0.8626528692380057,0.9206827309236948,0.9266571739186138,0.8686167291171631,2.425424716984885,0.9484660625457764,1.2088062763214111,2.0,5,poly
ECFP4,IN,svc,minmax,3,1012,43,1242,51,0.9599659284497445,0.9592417061611375,0.9520225776105362,0.95561850802644,0.9592797712955405,0.9191788378846217,1.4429741987125269,0.8806793689727783,1.6954741477966309,2.0,5,rbf
ECFP4,IN,svc,minmax,3,825,189,1096,238,0.8181431005110733,0.8136094674556213,0.7761053621825024,0.7944150216658642,0.8145118250601228,0.6321036210539227,6.554787051598392,0.47370243072509766,0.3610703945159912,2.0,5,sigmoid
ECFP4,IN,svc,minmax,3,1017,37,1248,46,0.9646507666098807,0.9648956356736242,0.9567262464722484,0.9607935758148323,0.963966236076591,0.9286394414798783,1.274115515884465,0.9055891036987305,1.021303415298462,8.0,3,poly
ECFP4,IN,svc,minmax,3,1019,44,1241,44,0.9625212947189097,0.9586077140169332,0.9586077140169332,0.9586077140169332,0.9621832344403732,0.9243664688807465,1.3508694626244933,0.9085736274719238,1.566789150238037,8.0,3,rbf
ECFP4,IN,svc,minmax,3,806,253,1032,257,0.782793867120954,0.76109537299339,0.7582314205079962,0.7596606974552309,0.7806721304874612,0.5615301042967625,7.828902567482857,0.38993310928344727,0.24138951301574707,8.0,3,sigmoid
ECFP4,IN,svc,minmax,3,1005,29,1256,58,0.962947189097104,0.971953578336557,0.9454374412041392,0.9585121602288984,0.9614346739094626,0.9253381456762529,1.3355186732764877,0.9235363006591797,1.1469707489013672,8.0,4,poly
ECFP4,IN,svc,minmax,3,1019,44,1241,44,0.9625212947189097,0.9586077140169332,0.9586077140169332,0.9586077140169332,0.9621832344403732,0.9243664688807465,1.3508694626244933,0.9016237258911133,1.6147241592407227,8.0,4,rbf
ECFP4,IN,svc,minmax,3,806,253,1032,257,0.782793867120954,0.76109537299339,0.7582314205079962,0.7596606974552309,0.7806721304874612,0.5615301042967625,7.828902567482857,0.38796424865722656,0.23939156532287598,8.0,4,sigmoid
ECFP4,IN,svc,minmax,3,975,15,1270,88,0.9561328790459966,0.9848484848484849,0.9172154280338665,0.9498295177788602,0.9527711381414469,0.9127659789603688,1.5811313028445773,0.9474797248840332,1.1997978687286377,8.0,5,poly
ECFP4,IN,svc,minmax,3,1019,44,1241,44,0.9625212947189097,0.9586077140169332,0.9586077140169332,0.9586077140169332,0.9621832344403732,0.9243664688807465,1.3508694626244933,0.9025623798370361,1.681542158126831,8.0,5,rbf
ECFP4,IN,svc,minmax,3,806,253,1032,257,0.782793867120954,0.76109537299339,0.7582314205079962,0.7596606974552309,0.7806721304874612,0.5615301042967625,7.828902567482857,0.3859729766845703,0.22641825675964355,8.0,5,sigmoid
ECFP4,IN,svc,minmax,4,718,31,1254,345,0.8398637137989778,0.9586114819759679,0.6754468485418627,0.7924944812362031,0.8256611674615928,0.6955831075444444,5.7718967948501065,0.7949090003967285,1.0990400314331055,0.2,3,poly
ECFP4,IN,svc,minmax,4,804,75,1210,259,0.8577512776831345,0.9146757679180887,0.7563499529633114,0.8280123583934088,0.8489920971042239,0.7178909009832491,5.127163642233872,0.7699172496795654,1.774268627166748,0.2,3,rbf
ECFP4,IN,svc,minmax,4,766,139,1146,297,0.8143100511073254,0.8464088397790055,0.7206020696142992,0.7784552845528455,0.8062154316943091,0.6263510499239603,6.692944155730442,0.6572742462158203,0.7659566402435303,0.2,3,sigmoid
ECFP4,IN,svc,minmax,4,647,11,1274,416,0.8181431005110733,0.9832826747720365,0.6086547507055503,0.7518884369552585,0.8000472197107518,0.6650916562332312,6.5547870515983915,0.8577394485473633,1.2257511615753174,0.2,4,poly
ECFP4,IN,svc,minmax,4,804,75,1210,259,0.8577512776831345,0.9146757679180887,0.7563499529633114,0.8280123583934088,0.8489920971042239,0.7178909009832491,5.127163642233872,0.7709414958953857,1.751326560974121,0.2,4,rbf
ECFP4,IN,svc,minmax,4,766,139,1146,297,0.8143100511073254,0.8464088397790055,0.7206020696142992,0.7784552845528455,0.8062154316943091,0.6263510499239603,6.692944155730442,0.6512622833251953,0.7539918422698975,0.2,4,sigmoid
ECFP4,IN,svc,minmax,4,580,7,1278,483,0.7913117546848382,0.9880749574105622,0.5456255879586077,0.703030303030303,0.7700890585707436,0.6209497466578254,7.5218867805227445,0.9065794944763184,1.317455530166626,0.2,5,poly
ECFP4,IN,svc,minmax,4,804,75,1210,259,0.8577512776831345,0.9146757679180887,0.7563499529633114,0.8280123583934088,0.8489920971042239,0.7178909009832491,5.127163642233872,0.7789196968078613,1.8280918598175049,0.2,5,rbf
ECFP4,IN,svc,minmax,4,766,139,1146,297,0.8143100511073254,0.8464088397790055,0.7206020696142992,0.7784552845528455,0.8062154316943091,0.6263510499239603,6.692944155730442,0.6532289981842041,0.7300412654876709,0.2,5,sigmoid
ECFP4,IN,svc,minmax,4,926,23,1262,137,0.9318568994889267,0.9757639620653319,0.8711194731890874,0.9204771371769384,0.9266103202521313,0.865441238662148,2.456126295680896,0.8687098026275635,1.0223057270050049,1.0,3,poly
ECFP4,IN,svc,minmax,4,946,37,1248,117,0.934412265758092,0.9623601220752798,0.889934148635936,0.9247311827956989,0.930570187158435,0.8688585176351971,2.364021559592863,0.8287608623504639,1.5847740173339844,1.0,3,rbf
ECFP4,IN,svc,minmax,4,830,147,1138,233,0.838160136286201,0.849539406345957,0.7808090310442145,0.8137254901960784,0.8332060719423406,0.6729690468785227,5.833299952242129,0.5106675624847412,0.461745023727417,1.0,3,sigmoid
ECFP4,IN,svc,minmax,4,890,20,1265,173,0.9178023850085179,0.978021978021978,0.8372530573847601,0.9021794221996959,0.9108444275250649,0.8395091875248216,2.9627023441650815,0.9046144485473633,1.164893627166748,1.0,4,poly
ECFP4,IN,svc,minmax,4,946,37,1248,117,0.934412265758092,0.9623601220752798,0.889934148635936,0.9247311827956989,0.930570187158435,0.8688585176351971,2.364021559592863,0.8297810554504395,1.6326441764831543,1.0,4,rbf
ECFP4,IN,svc,minmax,4,830,147,1138,233,0.838160136286201,0.849539406345957,0.7808090310442145,0.8137254901960784,0.8332060719423406,0.6729690468785227,5.833299952242129,0.4887261390686035,0.4079403877258301,1.0,4,sigmoid
ECFP4,IN,svc,minmax,4,842,15,1270,221,0.899488926746167,0.9824970828471412,0.7920978363123237,0.8770833333333333,0.8902123422806755,0.8069004560610666,3.6227862861293225,0.9105653762817383,1.222700595855713,1.0,5,poly
ECFP4,IN,svc,minmax,4,946,37,1248,117,0.934412265758092,0.9623601220752798,0.889934148635936,0.9247311827956989,0.930570187158435,0.8688585176351971,2.364021559592863,0.8267662525177002,1.6725389957427979,1.0,5,rbf
ECFP4,IN,svc,minmax,4,830,147,1138,233,0.838160136286201,0.849539406345957,0.7808090310442145,0.8137254901960784,0.8332060719423406,0.6729690468785227,5.833299952242129,0.5076456069946289,0.3979034423828125,1.0,5,sigmoid
ECFP4,IN,svc,minmax,4,968,28,1257,95,0.9476149914821125,0.9718875502008032,0.9106302916274694,0.9402622632345798,0.9444202041794935,0.8952080344438674,1.8881470898046893,0.8946173191070557,1.046208143234253,2.0,3,poly
ECFP4,IN,svc,minmax,4,987,37,1248,76,0.9518739352640545,0.9638671875,0.9285042333019755,0.9458552946813608,0.9498552294914546,0.9030816011986292,1.7346391963246333,0.873666524887085,1.6835064888000488,2.0,3,rbf
ECFP4,IN,svc,minmax,4,826,191,1094,237,0.817717206132879,0.8121927236971485,0.7770460959548448,0.7942307692307692,0.8142039818295624,0.6312630539048066,6.570137840946398,0.45874738693237305,0.33809828758239746,2.0,3,sigmoid
ECFP4,IN,svc,minmax,4,943,22,1263,120,0.9395229982964225,0.9772020725388602,0.8871119473189087,0.9299802761341223,0.9349956623754077,0.8801534008092717,2.179812087416796,0.909571647644043,1.1479368209838867,2.0,4,poly
ECFP4,IN,svc,minmax,4,987,37,1248,76,0.9518739352640545,0.9638671875,0.9285042333019755,0.9458552946813608,0.9498552294914546,0.9030816011986292,1.7346391963246333,0.880652904510498,1.6725072860717773,2.0,4,rbf
ECFP4,IN,svc,minmax,4,826,191,1094,237,0.817717206132879,0.8121927236971485,0.7770460959548448,0.7942307692307692,0.8142039818295624,0.6312630539048066,6.570137840946398,0.4577813148498535,0.34308695793151855,2.0,4,sigmoid
ECFP4,IN,svc,minmax,4,899,15,1270,164,0.9237649063032368,0.9835886214442013,0.845719661335842,0.9094587759231159,0.9170232547924346,0.851453219124248,2.7477912932930026,0.9165599346160889,1.238694429397583,2.0,5,poly
ECFP4,IN,svc,minmax,4,987,37,1248,76,0.9518739352640545,0.9638671875,0.9285042333019755,0.9458552946813608,0.9498552294914546,0.9030816011986292,1.7346391963246333,0.8946397304534912,1.6596016883850098,2.0,5,rbf
ECFP4,IN,svc,minmax,4,826,191,1094,237,0.817717206132879,0.8121927236971485,0.7770460959548448,0.7942307692307692,0.8142039818295624,0.6312630539048066,6.570137840946398,0.4617650508880615,0.2952451705932617,2.0,5,sigmoid
ECFP4,IN,svc,minmax,4,990,27,1258,73,0.9574105621805792,0.9734513274336283,0.9313264346190028,0.9519230769230769,0.9551573807336259,0.9144506587605189,1.5350789348005605,0.9046180248260498,1.0112969875335693,8.0,3,poly
ECFP4,IN,svc,minmax,4,1000,35,1250,63,0.9582623509369677,0.966183574879227,0.940733772342427,0.9532888465204957,0.9567482091284121,0.9158461139994781,1.504377356104549,0.887636661529541,1.5797874927520752,8.0,3,rbf
ECFP4,IN,svc,minmax,4,807,253,1032,256,0.7832197614991482,0.7613207547169811,0.7591721542803387,0.7602449364107395,0.7811424973736324,0.5624239755684968,7.813551778134851,0.3650209903717041,0.22243499755859375,8.0,3,sigmoid
ECFP4,IN,svc,minmax,4,977,26,1259,86,0.9522998296422487,0.9740777666999003,0.9190968955785512,0.9457889641819942,0.9494317162717659,0.9044827744370877,1.7192884069766274,0.927525520324707,1.1688814163208008,8.0,4,poly
ECFP4,IN,svc,minmax,4,1000,35,1250,63,0.9582623509369677,0.966183574879227,0.940733772342427,0.9532888465204957,0.9567482091284121,0.9158461139994781,1.504377356104549,0.8786556720733643,1.58278226852417,8.0,4,rbf
ECFP4,IN,svc,minmax,4,807,253,1032,256,0.7832197614991482,0.7613207547169811,0.7591721542803387,0.7602449364107395,0.7811424973736324,0.5624239755684968,7.813551778134851,0.36902475357055664,0.22739124298095703,8.0,4,sigmoid
ECFP4,IN,svc,minmax,4,951,19,1266,112,0.9442078364565588,0.9804123711340206,0.8946378174976481,0.9355632070831283,0.9399259126398747,0.8894412345664572,2.010953404588734,0.9325430393218994,1.2267582416534424,8.0,5,poly
ECFP4,IN,svc,minmax,4,1000,35,1250,63,0.9582623509369677,0.966183574879227,0.940733772342427,0.9532888465204957,0.9567482091284121,0.9158461139994781,1.504377356104549,0.8587121963500977,1.6256635189056396,8.0,5,rbf
ECFP4,IN,svc,minmax,4,807,253,1032,256,0.7832197614991482,0.7613207547169811,0.7591721542803387,0.7602449364107395,0.7811424973736324,0.5624239755684968,7.813551778134851,0.37100648880004883,0.220412015914917,8.0,5,sigmoid
ECFP4,PR,svc,std,1,1918,125,25,1,0.9391010149830836,0.9388154674498287,0.9994788952579469,0.9681978798586572,0.5830727809623067,0.3867684183885663,2.1950219076987723,0.5784554481506348,0.8417208194732666,0.2,3,poly
ECFP4,PR,svc,std,1,1919,150,0,0,0.9275012083131948,0.9275012083131948,1.0,0.9623871614844534,0.5,0.0,2.6131213186890148,0.33510351181030273,0.6801877021789551,0.2,3,rbf
ECFP4,PR,svc,std,1,1919,139,11,0,0.9328177863702272,0.9324586977648203,1.0,0.9650490319336184,0.5366666666666666,0.2614962800935292,2.4214924219851532,0.1784958839416504,0.11068558692932129,0.2,3,sigmoid
ECFP4,PR,svc,std,1,1919,125,25,0,0.9395843402609957,0.9388454011741683,1.0,0.9684582387080495,0.5833333333333333,0.3955682413048703,2.177601098907512,0.6203172206878662,0.9005959033966064,0.2,4,poly
ECFP4,PR,svc,std,1,1919,150,0,0,0.9275012083131948,0.9275012083131948,1.0,0.9623871614844534,0.5,0.0,2.6131213186890148,0.336101770401001,0.6522524356842041,0.2,4,rbf
ECFP4,PR,svc,std,1,1919,139,11,0,0.9328177863702272,0.9324586977648203,1.0,0.9650490319336184,0.5366666666666666,0.2614962800935292,2.4214924219851532,0.17453384399414062,0.11173510551452637,0.2,4,sigmoid
ECFP4,PR,svc,std,1,1919,122,28,0,0.9410343160947318,0.9402253797158255,1.0,0.9691919191919192,0.5933333333333333,0.4189376296621659,2.125338672533732,0.6751980781555176,0.9374690055847168,0.2,5,poly
ECFP4,PR,svc,std,1,1919,150,0,0,0.9275012083131948,0.9275012083131948,1.0,0.9623871614844534,0.5,0.0,2.6131213186890148,0.33710312843322754,0.6762323379516602,0.2,5,rbf
ECFP4,PR,svc,std,1,1919,139,11,0,0.9328177863702272,0.9324586977648203,1.0,0.9650490319336184,0.5366666666666666,0.2614962800935292,2.4214924219851532,0.17656207084655762,0.10572361946105957,0.2,5,sigmoid
ECFP4,PR,svc,std,1,1918,70,80,1,0.9656839052682455,0.9647887323943662,0.9994788952579469,0.9818274891220885,0.7664061142956401,0.7123716065922041,1.2368774241794676,0.5834147930145264,0.8557209968566895,1.0,3,poly
ECFP4,PR,svc,std,1,1916,50,100,3,0.9743837602706622,0.9745676500508647,0.9984366857738406,0.9863577863577864,0.8325516762202537,0.7929793622313287,0.9233028659367856,0.340087890625,0.673203706741333,1.0,3,rbf
